Date,GOLD,USDX
6/24/2020,"1,768.10",97.15
6/25/2020,"1,763.10",97.43
6/26/2020,"1,773.30",97.43
6/29/2020,"1,781.20",97.54
6/30/2020,"1,800.50",97.39
7/1/2020,"1,779.90",97.2
7/2/2020,"1,790.00",97.32
7/3/2020,"1,793.50",97.17
7/6/2020,"1,793.50",96.72
7/7/2020,"1,809.90",96.88
7/8/2020,"1,820.60",96.43
7/9/2020,"1,803.80",96.7
7/10/2020,"1,801.90",96.65
7/13/2020,"1,814.10",96.46
7/14/2020,"1,813.40",96.26
7/15/2020,"1,813.80",96.08
7/16/2020,"1,800.30",96.35
7/17/2020,"1,810.00",95.94
7/20/2020,"1,817.40",95.83
7/21/2020,"1,843.90",95.12
7/22/2020,"1,865.10",94.99
7/23/2020,"1,890.00",94.69
7/24/2020,"1,897.50",94.43
7/27/2020,"1,931.00",93.67
7/28/2020,"1,944.60",93.7
7/29/2020,"1,953.40",93.45
7/30/2020,"1,949.50",93.02
7/31/2020,"1,968.00",93.35
8/3/2020,"1,969.50",93.54
8/4/2020,"2,004.20",93.38
8/5/2020,"2,032.90",92.87
8/6/2020,"2,054.60",92.79
8/7/2020,"2,014.30",93.43
8/10/2020,"2,027.30",93.58
8/11/2020,"1,935.70",93.63
8/12/2020,"1,937.50",93.44
8/13/2020,"1,959.30",93.33
8/14/2020,"1,938.80",93.1
8/17/2020,"1,987.10",92.85
8/18/2020,"2,001.60",92.27
8/19/2020,"1,960.50",92.89
8/20/2020,"1,935.40",92.79
8/21/2020,"1,936.00",93.25
8/24/2020,"1,928.60",93.3
8/25/2020,"1,912.50",93.02
8/26/2020,"1,941.70",93.01
8/27/2020,"1,922.30",93
8/28/2020,"1,966.80",92.37
8/31/2020,"1,970.50",92.14
9/1/2020,"1,970.80",92.34
9/2/2020,"1,936.90",92.85
9/3/2020,"1,930.20",92.74
9/4/2020,"1,926.20",92.72
9/7/2020,"1,943.20",92.72
9/8/2020,"1,935.10",93.44
9/9/2020,"1,946.80",93.25
9/10/2020,"1,956.00",93.34
9/11/2020,"1,939.50",93.33
9/14/2020,"1,954.70",93.05
9/15/2020,"1,958.00",93.05
9/16/2020,"1,962.00",93.21
9/17/2020,"1,941.30",92.97
9/18/2020,"1,953.20",92.93
9/21/2020,"1,902.10",93.66
9/22/2020,"1,899.30",93.99
9/23/2020,"1,860.50",94.39
9/24/2020,"1,868.90",94.35
9/25/2020,"1,857.80",94.64
9/28/2020,"1,872.80",94.28
9/29/2020,"1,898.70",93.89
9/30/2020,"1,891.30",93.89
10/1/2020,"1,912.30",93.71
10/2/2020,"1,903.80",93.84
10/5/2020,"1,916.10",93.51
10/6/2020,"1,904.80",93.69
10/7/2020,"1,886.80",93.63
10/8/2020,"1,891.00",93.61
10/9/2020,"1,921.90",93.06
10/12/2020,"1,924.30",93.07
10/13/2020,"1,890.20",93.53
10/14/2020,"1,903.10",93.38
10/15/2020,"1,904.90",93.86
10/16/2020,"1,902.40",93.68
10/19/2020,"1,907.70",93.43
10/20/2020,"1,911.60",93.07
10/21/2020,"1,925.70",92.61
10/22/2020,"1,901.60",92.95
10/23/2020,"1,902.30",92.77
10/26/2020,"1,903.10",93.04
10/27/2020,"1,909.20",92.94
10/28/2020,"1,876.50",93.4
10/29/2020,"1,868.00",93.96
10/30/2020,"1,879.90",94.04
11/2/2020,"1,892.50",94.13
11/3/2020,"1,910.40",93.55
11/4/2020,"1,896.20",93.41
11/5/2020,"1,946.80",92.53
11/6/2020,"1,951.70",92.23
11/9/2020,"1,854.40",92.72
11/10/2020,"1,876.40",92.75
11/11/2020,"1,861.60",93.04
11/12/2020,"1,873.30",92.96
11/13/2020,"1,886.20",92.75
11/16/2020,"1,887.80",92.64
11/17/2020,"1,885.10",92.42
11/18/2020,"1,873.90",92.32
11/19/2020,"1,861.50",92.29
11/20/2020,"1,872.40",92.39
11/23/2020,"1,837.80",92.5
11/24/2020,"1,804.60",92.23
11/25/2020,"1,805.50",91.99
11/26/2020,"1,788.10",91.99
11/27/2020,"1,784.80",91.79
11/30/2020,"1,778.00",91.87
12/1/2020,"1,816.60",91.31
12/2/2020,"1,827.60",91.12
12/3/2020,"1,838.40",90.71
12/4/2020,"1,837.50",90.7
12/7/2020,"1,863.30",90.79
12/8/2020,"1,872.30",90.96
12/9/2020,"1,836.10",91.09
12/10/2020,"1,835.20",90.82
12/11/2020,"1,841.40",90.98
12/14/2020,"1,829.80",90.71
12/15/2020,"1,853.20",90.47
12/16/2020,"1,857.00",90.45
12/17/2020,"1,887.90",89.82
12/18/2020,"1,886.50",90.02
12/21/2020,"1,880.30",90.04
12/22/2020,"1,867.70",90.65
12/23/2020,"1,875.60",90.41
12/24/2020,"1,880.70",90.32
12/28/2020,"1,877.90",90.34
12/29/2020,"1,880.50",89.99
12/30/2020,"1,893.40",89.68
12/31/2020,"1,895.10",89.94
1/4/2021,"1,946.60",89.87
1/5/2021,"1,954.40",89.44
1/6/2021,"1,908.60",89.53
1/7/2021,"1,913.60",89.83
1/8/2021,"1,835.40",90.1
1/11/2021,"1,850.80",90.46
1/12/2021,"1,844.20",90.09
1/13/2021,"1,854.90",90.36
1/14/2021,"1,851.40",90.24
1/15/2021,"1,829.90",90.77
1/18/2021,"1,840.20",90.76
1/19/2021,"1,840.20",90.5
1/20/2021,"1,866.50",90.47
1/21/2021,"1,865.90",90.13
1/22/2021,"1,856.20",90.24
1/25/2021,"1,855.20",90.39
1/26/2021,"1,850.90",90.17
1/27/2021,"1,844.90",90.65
1/28/2021,"1,839.40",90.46
1/29/2021,"1,849.00",90.58
2/1/2021,"1,862.20",90.98
2/2/2021,"1,832.40",91.2
2/3/2021,"1,833.80",91.17
2/4/2021,"1,790.30",91.53
2/5/2021,"1,811.90",91.04
2/8/2021,"1,833.00",90.93
2/9/2021,"1,836.20",90.44
2/10/2021,"1,841.60",90.37
2/11/2021,"1,825.60",90.42
2/12/2021,"1,822.00",90.48
2/15/2021,"1,799.00",90.48
2/16/2021,"1,797.90",90.51
2/17/2021,"1,771.80",90.95
2/18/2021,"1,774.00",90.59
2/19/2021,"1,776.30",90.36
2/22/2021,"1,807.20",90.01
2/23/2021,"1,804.80",90.17
2/24/2021,"1,796.60",90.18
2/25/2021,"1,775.40",90.13
2/26/2021,"1,728.80",90.88
3/1/2021,"1,723.00",91.04
3/2/2021,"1,733.60",90.79
3/3/2021,"1,715.80",90.95
3/4/2021,"1,700.70",91.63
3/5/2021,"1,698.50",91.98
3/8/2021,"1,678.00",92.31
3/9/2021,"1,716.90",91.96
3/10/2021,"1,721.80",91.82
3/11/2021,"1,722.60",91.42
3/12/2021,"1,719.80",91.68
3/15/2021,"1,729.20",91.83
3/16/2021,"1,730.90",91.86
3/17/2021,"1,727.10",91.44
3/18/2021,"1,732.50",91.86
3/19/2021,"1,741.70",91.92
3/22/2021,"1,738.10",91.74
3/23/2021,"1,725.10",92.34
3/24/2021,"1,733.20",92.53
3/25/2021,"1,725.10",92.53
3/26/2021,"1,732.30",92.77
3/29/2021,"1,712.20",92.94
3/30/2021,"1,685.10",93.3
3/31/2021,"1,714.40",93.23
4/1/2021,"1,727.30",92.93
4/5/2021,"1,727.70",92.6
4/6/2021,"1,742.00",92.33
4/7/2021,"1,740.50",92.46
4/8/2021,"1,757.10",92.06
4/9/2021,"1,743.80",92.16
4/12/2021,"1,731.60",92.14
4/13/2021,"1,746.50",91.85
4/14/2021,"1,735.30",91.69
4/15/2021,"1,765.80",91.69
4/16/2021,"1,779.30",91.56
4/19/2021,"1,769.70",91.07
4/20/2021,"1,777.60",91.24
4/21/2021,"1,792.70",91.15
4/22/2021,"1,781.50",91.33
4/23/2021,"1,777.30",90.86
4/26/2021,"1,779.40",90.81
4/27/2021,"1,778.20",90.91
4/28/2021,"1,773.50",90.61
4/29/2021,"1,768.30",90.61
4/30/2021,"1,767.70",91.28
5/3/2021,"1,791.80",90.94
5/4/2021,"1,776.00",91.29
5/5/2021,"1,784.30",91.31
5/6/2021,"1,815.70",90.95
5/7/2021,"1,831.30",90.23
5/10/2021,"1,837.60",90.21
5/11/2021,"1,836.10",90.14
5/12/2021,"1,822.80",90.71
5/13/2021,"1,824.00",90.75
5/14/2021,"1,838.10",90.32
5/17/2021,"1,867.60",90.16
5/18/2021,"1,868.00",89.75
5/19/2021,"1,881.50",90.19
5/20/2021,"1,881.90",89.81
5/21/2021,"1,876.70",90.02
5/24/2021,"1,884.50",89.84
5/25/2021,"1,898.00",89.64
5/26/2021,"1,901.20",90.04
5/27/2021,"1,896.90",89.97
5/28/2021,"1,904.00",90.03
5/31/2021,"1,905.00",90.03
6/1/2021,"1,903.70",89.83
6/2/2021,"1,908.70",89.91
6/3/2021,"1,872.10",90.51
6/4/2021,"1,890.80",90.14
6/7/2021,"1,897.60",89.95
6/8/2021,"1,893.10",90.08
6/9/2021,"1,894.20",90.12
6/10/2021,"1,895.20",90.07
6/11/2021,"1,878.40",90.56
6/14/2021,"1,864.60",90.52
6/15/2021,"1,855.20",90.54
6/16/2021,"1,860.20",91.13
6/17/2021,"1,774.50",91.89
6/18/2021,"1,768.40",92.22
6/21/2021,"1,782.30",91.9
6/22/2021,"1,776.50",91.76
6/23/2021,"1,782.50",91.8
6/24/2021,"1,775.80",91.81
6/25/2021,"1,777.00",91.85
6/28/2021,"1,779.80",91.89
6/29/2021,"1,763.60",92.05
6/30/2021,"1,771.60",92.44
7/1/2021,"1,776.80",92.6
7/2/2021,"1,783.30",92.23
7/5/2021,"1,794.20",92.21
7/6/2021,"1,794.20",92.55
7/7/2021,"1,802.10",92.64
7/8/2021,"1,800.20",92.42
7/9/2021,"1,810.60",92.13
7/12/2021,"1,805.90",92.26
7/13/2021,"1,809.90",92.75
7/14/2021,"1,825.00",92.41
7/15/2021,"1,829.00",92.62
7/16/2021,"1,815.00",92.69
7/19/2021,"1,809.20",92.89
7/20/2021,"1,811.40",92.97
7/21/2021,"1,803.40",92.75
7/22/2021,"1,805.40",92.82
7/23/2021,"1,801.80",92.91
7/26/2021,"1,799.20",92.65
7/27/2021,"1,799.80",92.43
7/28/2021,"1,799.70",92.32
7/29/2021,"1,832.30",91.86
7/30/2021,"1,813.50",92.17
8/2/2021,"1,818.70",92.05
8/3/2021,"1,810.70",92.08
8/4/2021,"1,811.20",92.27
8/5/2021,"1,805.70",92.24
8/6/2021,"1,760.30",92.8
8/9/2021,"1,723.80",92.94
8/10/2021,"1,729.00",93.06
8/11/2021,"1,750.80",92.92
8/12/2021,"1,749.30",93.04
8/13/2021,"1,775.50",92.52
8/16/2021,"1,787.20",92.63
8/17/2021,"1,785.50",93.13
8/18/2021,"1,782.10",93.14
8/19/2021,"1,780.60",93.57
8/20/2021,"1,781.40",93.5
8/23/2021,"1,803.60",92.96
8/24/2021,"1,805.90",92.89
8/25/2021,"1,788.20",92.82
8/26/2021,"1,792.40",93.06
8/27/2021,"1,816.60",92.69
8/30/2021,"1,809.80",92.65
8/31/2021,"1,815.80",92.63
9/1/2021,"1,813.80",92.45
9/2/2021,"1,809.40",92.22
9/3/2021,"1,831.50",92.04
9/6/2021,"1,798.50",92.04
9/7/2021,"1,796.30",92.51
9/8/2021,"1,791.20",92.65
9/9/2021,"1,797.80",92.48
9/10/2021,"1,789.90",92.58
9/13/2021,"1,792.30",92.68
9/14/2021,"1,805.00",92.62
9/15/2021,"1,792.60",92.55
9/16/2021,"1,754.60",92.93
9/17/2021,"1,749.40",93.19
9/20/2021,"1,761.80",93.28
9/21/2021,"1,776.10",93.2
9/22/2021,"1,776.70",93.46
9/23/2021,"1,747.70",93.03
9/24/2021,"1,749.70",93.33
9/27/2021,"1,750.00",93.38
9/28/2021,"1,735.90",93.77
9/29/2021,"1,722.20",94.34
9/30/2021,"1,756.30",94.23
10/1/2021,"1,757.70",94.04
10/4/2021,"1,766.90",93.78
10/5/2021,"1,760.20",93.97
10/6/2021,"1,761.20",94.27
10/7/2021,"1,758.60",94.22
10/8/2021,"1,756.80",94.07
10/11/2021,"1,755.10",94.32
10/12/2021,"1,758.70",94.52
10/13/2021,"1,794.10",94.08
10/14/2021,"1,797.30",93.96
10/15/2021,"1,767.70",93.94
10/18/2021,"1,765.10",93.95
10/19/2021,"1,769.90",93.73
10/20/2021,"1,784.40",93.56
10/21/2021,"1,781.30",93.77
10/22/2021,"1,795.70",93.64
10/25/2021,"1,806.20",93.81
10/26/2021,"1,792.50",93.95
10/27/2021,"1,797.80",93.8
10/28/2021,"1,802.60",93.35
10/29/2021,"1,783.90",94.12
11/1/2021,"1,795.80",93.88
11/2/2021,"1,789.40",94.09
11/3/2021,"1,763.90",93.86
11/4/2021,"1,793.50",94.35
11/5/2021,"1,816.80",94.32
11/8/2021,"1,828.00",94.05
11/9/2021,"1,830.80",93.96
11/10/2021,"1,848.30",94.85
11/11/2021,"1,863.90",95.18
11/12/2021,"1,868.50",95.13
11/15/2021,"1,866.60",95.41
11/16/2021,"1,854.10",95.92
11/17/2021,"1,870.20",95.83
11/18/2021,"1,861.40",95.54
11/19/2021,"1,851.60",96.03
11/22/2021,"1,806.30",96.55
11/23/2021,"1,783.80",96.49
11/24/2021,"1,784.30",96.88
11/25/2021,"1,785.50",96.77
11/26/2021,"1,785.50",96.09
11/29/2021,"1,783.80",96.34
11/30/2021,"1,775.10",95.99
12/1/2021,"1,783.00",96.03
12/2/2021,"1,761.60",96.16
12/3/2021,"1,782.90",96.12
12/6/2021,"1,778.50",96.33
12/7/2021,"1,783.60",96.37
12/8/2021,"1,784.50",95.89
12/9/2021,"1,775.70",96.27
12/10/2021,"1,783.80",96.1
12/13/2021,"1,787.30",96.32
12/14/2021,"1,771.30",96.57
12/15/2021,"1,763.60",96.51
12/16/2021,"1,797.40",96.04
12/17/2021,"1,804.10",96.57
12/20/2021,"1,793.80",96.55
12/21/2021,"1,788.00",96.49
12/22/2021,"1,801.50",96.08
12/23/2021,"1,811.00",96.02
12/27/2021,"1,808.00",96.09
12/28/2021,"1,810.10",96.2
12/29/2021,"1,804.80",95.93
12/30/2021,"1,814.10",95.97
12/31/2021,"1,828.60",95.97
1/3/2022,"1,800.10",96.21
1/4/2022,"1,814.60",96.26
1/5/2022,"1,825.10",96.17
1/6/2022,"1,789.20",96.32
1/7/2022,"1,797.40",95.72
1/10/2022,"1,798.80",95.99
1/11/2022,"1,818.50",95.62
1/12/2022,"1,827.30",94.92
1/13/2022,"1,821.40",94.79
1/14/2022,"1,816.50",95.17
1/17/2022,"1,812.40",95.26
1/18/2022,"1,812.40",95.73
1/19/2022,"1,843.20",95.51
1/20/2022,"1,842.60",95.74
1/21/2022,"1,831.80",95.64
1/24/2022,"1,841.70",95.92
1/25/2022,"1,852.50",95.95
1/26/2022,"1,829.70",96.39
1/27/2022,"1,793.10",97.25
1/28/2022,"1,785.80",97.27
1/31/2022,"1,796.00",96.54
2/1/2022,"1,800.80",96.39
2/2/2022,"1,809.50",95.94
2/3/2022,"1,803.20",95.38
2/4/2022,"1,806.80",95.49
2/7/2022,"1,820.80",95.4
2/8/2022,"1,826.80",95.64
2/9/2022,"1,835.60",95.49
2/10/2022,"1,836.40",95.55
2/11/2022,"1,841.10",96.08
2/14/2022,"1,868.30",96.37
2/15/2022,"1,855.10",95.99
2/16/2022,"1,870.50",95.7
2/17/2022,"1,901.00",95.8
2/18/2022,"1,898.80",96.04
2/21/2022,"1,907.40",96.08
2/22/2022,"1,906.40",96.03
2/23/2022,"1,909.40",96.19
2/24/2022,"1,925.40",97.14
2/25/2022,"1,887.60",96.61
2/28/2022,"1,900.70",96.71
3/1/2022,"1,943.80",97.41
3/2/2022,"1,922.30",97.39
3/3/2022,"1,935.90",97.79
3/4/2022,"1,966.60",98.65
3/7/2022,"1,995.90",99.29
3/8/2022,"2,043.30",99.06
3/9/2022,"1,988.20",97.97
3/10/2022,"2,000.40",98.51
3/11/2022,"1,985.00",99.12
3/14/2022,"1,960.80",99
3/15/2022,"1,929.70",99.1
3/16/2022,"1,909.20",98.62
3/17/2022,"1,943.20",97.97
3/18/2022,"1,929.30",98.23
3/21/2022,"1,929.50",98.5
3/22/2022,"1,921.50",98.49
3/23/2022,"1,937.30",98.62
3/24/2022,"1,962.20",98.79
3/25/2022,"1,954.20",98.79
3/28/2022,"1,939.80",99.09
3/29/2022,"1,912.20",98.4
3/30/2022,"1,936.10",97.79
3/31/2022,"1,951.10",98.31
4/1/2022,"1,920.90",98.63
4/4/2022,"1,930.60",99
4/5/2022,"1,924.10",99.47
4/6/2022,"1,919.70",99.6
4/7/2022,"1,934.70",99.75
4/8/2022,"1,942.40",99.8
4/11/2022,"1,945.10",99.93
4/12/2022,"1,973.20",100.29
4/13/2022,"1,981.90",99.88
4/14/2022,"1,972.20",100.32
4/18/2022,"1,983.60",100.78
4/19/2022,"1,956.30",100.96
4/20/2022,"1,952.90",100.39
4/21/2022,"1,945.40",100.58
4/22/2022,"1,931.60",101.22
4/25/2022,"1,893.30",101.75
4/26/2022,"1,901.50",102.3
4/27/2022,"1,885.80",102.95
4/28/2022,"1,891.30",103.62
4/29/2022,"1,911.70",102.96
5/2/2022,"1,863.60",103.74
5/3/2022,"1,870.60",103.46
5/4/2022,"1,868.80",102.59
5/5/2022,"1,875.70",103.75
5/6/2022,"1,882.80",103.66
5/9/2022,"1,858.60",103.65
5/10/2022,"1,841.00",103.92
5/11/2022,"1,853.70",103.85
5/12/2022,"1,824.60",104.85
5/13/2022,"1,808.20",104.56
5/16/2022,"1,814.00",104.19
5/17/2022,"1,818.90",103.36
5/18/2022,"1,815.90",103.81
5/19/2022,"1,841.20",102.72
5/20/2022,"1,842.10",103.15
5/23/2022,"1,847.80",102.08
5/24/2022,"1,865.40",101.86
5/25/2022,"1,846.30",102.06
5/26/2022,"1,847.60",101.83
5/27/2022,"1,854.00",101.67
5/30/2022,"1,848.40",101.67
5/31/2022,"1,845.20",101.75
6/1/2022,"1,845.80",102.5
6/2/2022,"1,868.40",101.82
6/3/2022,"1,847.30",102.14
6/6/2022,"1,840.80",102.44
6/7/2022,"1,849.20",102.32
6/8/2022,"1,853.60",102.54
6/9/2022,"1,850.10",103.22
6/10/2022,"1,872.70",104.15
6/13/2022,"1,829.20",105.08
6/14/2022,"1,810.50",105.52
6/15/2022,"1,816.30",105.16
6/16/2022,"1,846.60",103.63
6/17/2022,"1,836.50",104.7
6/20/2022,"1,838.80",104.7
6/21/2022,"1,835.40",104.43
6/22/2022,"1,835.20",104.2
6/23/2022,"1,826.30",104.43
6/24/2022,"1,827.00",104.18
6/27/2022,"1,821.00",103.94
6/28/2022,"1,817.50",104.51
6/29/2022,"1,817.50",105.11
6/30/2022,"1,807.30",104.68
7/1/2022,"1,801.50",105.14
7/4/2022,"1,763.90",105.14
7/5/2022,"1,763.90",106.54
7/6/2022,"1,736.50",107.1
7/7/2022,"1,739.70",107.13
7/8/2022,"1,742.30",107.01
7/11/2022,"1,731.70",108.02
7/12/2022,"1,724.80",108.07
7/13/2022,"1,735.50",107.96
7/14/2022,"1,705.80",108.54
7/15/2022,"1,703.60",108.06
7/18/2022,"1,710.20",107.37
7/19/2022,"1,710.70",106.68
7/20/2022,"1,700.20",107.08
7/21/2022,"1,713.40",106.91
7/22/2022,"1,727.40",106.73
7/25/2022,"1,719.10",106.48
7/26/2022,"1,717.70",107.19
7/27/2022,"1,719.10",106.45
7/28/2022,"1,754.40",106.35
7/29/2022,"1,766.90",105.9
8/1/2022,"1,772.70",105.45
8/2/2022,"1,774.80",106.24
8/3/2022,"1,760.90",106.51
8/4/2022,"1,791.20",105.69
8/5/2022,"1,775.80",106.62
8/8/2022,"1,789.60",106.43
8/9/2022,"1,796.80",106.37
8/10/2022,"1,798.50",105.2
8/11/2022,"1,792.10",105.09
8/12/2022,"1,800.80",105.63
8/15/2022,"1,783.30",106.55
8/16/2022,"1,774.90",106.5
8/17/2022,"1,761.90",106.57
8/18/2022,"1,756.50",107.48
8/19/2022,"1,748.40",108.17
8/22/2022,"1,734.40",109.05
8/23/2022,"1,747.30",108.62
8/24/2022,"1,747.80",108.68
8/25/2022,"1,757.80",108.47
8/26/2022,"1,736.50",108.8
8/29/2022,"1,736.70",108.83
8/30/2022,"1,726.90",108.77
8/31/2022,"1,716.90",108.7
9/1/2022,"1,699.60",109.69
9/2/2022,"1,713.00",109.53
9/5/2022,"1,712.90",109.83
9/6/2022,"1,703.40",110.21
9/7/2022,"1,718.20",109.84
9/8/2022,"1,710.60",109.71
9/9/2022,"1,718.80",109
9/12/2022,"1,730.80",108.33
9/13/2022,"1,707.10",109.82
9/14/2022,"1,698.20",109.66
9/15/2022,"1,666.80",109.74
9/16/2022,"1,672.80",109.76
9/19/2022,"1,667.60",109.74
9/20/2022,"1,661.00",110.21
9/21/2022,"1,665.80",110.64
9/22/2022,"1,671.40",111.35
9/23/2022,"1,645.30",113.19
9/26/2022,"1,623.60",114.1
9/27/2022,"1,626.50",114.11
9/28/2022,"1,660.30",112.6
9/29/2022,"1,663.60",112.25
9/30/2022,"1,667.20",112.12
10/3/2022,"1,697.20",111.75
10/4/2022,"1,725.50",110.07
10/5/2022,"1,715.60",111.07
10/6/2022,"1,715.50",112.26
10/7/2022,"1,704.00",112.79
10/10/2022,"1,670.10",113.14
10/11/2022,"1,680.90",113.22
10/12/2022,"1,672.30",113.32
10/13/2022,"1,671.80",112.36
10/14/2022,"1,643.70",113.31
10/17/2022,"1,658.90",112.04
10/18/2022,"1,650.70",112.13
10/19/2022,"1,629.00",112.98
10/20/2022,"1,631.80",112.88
10/21/2022,"1,651.50",112.01
10/24/2022,"1,649.20",111.99
10/25/2022,"1,653.30",110.95
10/26/2022,"1,664.40",109.7
10/27/2022,"1,660.30",110.59
10/28/2022,"1,644.80",110.75
10/31/2022,"1,640.70",111.53
11/1/2022,"1,649.70",111.48
11/2/2022,"1,650.00",111.35
11/3/2022,"1,630.90",112.93
11/4/2022,"1,676.60",110.88
11/7/2022,"1,680.50",110.12
11/8/2022,"1,716.00",109.64
11/9/2022,"1,713.70",110.55
11/10/2022,"1,753.70",108.21
11/11/2022,"1,769.40",106.29
11/14/2022,"1,776.90",106.66
11/15/2022,"1,776.80",106.4
11/16/2022,"1,775.80",106.28
11/17/2022,"1,763.00",106.69
11/18/2022,"1,754.40",106.93
11/21/2022,"1,739.60",107.83
11/22/2022,"1,739.90",107.22
11/23/2022,"1,745.60",106.08
11/24/2022,"1,754.00",105.82
11/25/2022,"1,754.00",105.96
11/28/2022,"1,740.30",106.68
11/29/2022,"1,756.30",106.82
11/30/2022,"1,753.20",105.95
12/1/2022,"1,808.20",104.73
12/2/2022,"1,802.60",104.54
12/5/2022,"1,774.30",105.29
12/6/2022,"1,775.50",105.58
12/7/2022,"1,791.00",105.1
12/8/2022,"1,794.20",104.77
12/9/2022,"1,803.50",104.81
12/12/2022,"1,785.00",105.13
12/13/2022,"1,818.30",103.98
12/14/2022,"1,811.50",103.77
12/15/2022,"1,780.60",104.56
12/16/2022,"1,793.50",104.7
12/19/2022,"1,791.00",104.72
12/20/2022,"1,818.60",103.96
12/21/2022,"1,818.50",104.16
12/22/2022,"1,788.50",104.43
12/23/2022,"1,797.40",104.31
12/27/2022,"1,816.30",104.18
12/28/2022,"1,808.80",104.46
12/29/2022,"1,826.00",103.84
12/30/2022,"1,826.20",103.52
1/3/2023,"1,846.10",104.52
1/4/2023,"1,859.00",104.25
1/5/2023,"1,840.60",105.04
1/6/2023,"1,869.70",103.88
1/9/2023,"1,877.80",103
1/10/2023,"1,876.50",103.24
1/11/2023,"1,878.90",103.19
1/12/2023,"1,898.80",102.25
1/13/2023,"1,921.70",102.2
1/16/2023,"1,909.90",102.27
1/17/2023,"1,909.90",102.39
1/18/2023,"1,907.00",102.36
1/19/2023,"1,923.90",102.06
1/20/2023,"1,928.20",102.01
1/23/2023,"1,928.60",102.14
1/24/2023,"1,935.40",101.92
1/25/2023,"1,942.60",101.64
1/26/2023,"1,930.00",101.84
1/27/2023,"1,929.40",101.93
1/30/2023,"1,930.20",102.28
1/31/2023,"1,936.60",102.1
2/1/2023,"1,934.30",101.22
2/2/2023,"1,922.20",101.75
2/3/2023,"1,868.30",102.92
2/6/2023,"1,871.20",103.62
2/7/2023,"1,876.50",103.43
2/8/2023,"1,882.20",103.41
2/9/2023,"1,870.00",103.22
2/10/2023,"1,865.90",103.63
2/13/2023,"1,855.10",103.35
2/14/2023,"1,857.00",103.23
2/15/2023,"1,837.00",103.92
2/16/2023,"1,843.40",103.86
2/17/2023,"1,842.00",103.86
2/20/2023,"1,842.50",103.86
2/21/2023,"1,834.20",104.18
2/22/2023,"1,833.30",104.58
2/23/2023,"1,818.80",104.6
2/24/2023,"1,809.20",105.21
2/27/2023,"1,824.90",104.67
2/28/2023,"1,836.70",104.87
3/1/2023,"1,845.40",104.48
3/2/2023,"1,840.50",105.03
3/3/2023,"1,854.60",104.52
3/6/2023,"1,854.60",104.35
3/7/2023,"1,820.00",105.61
3/8/2023,"1,818.60",105.66
3/9/2023,"1,834.60",105.31
3/10/2023,"1,867.20",104.58
3/13/2023,"1,916.50",103.6
3/14/2023,"1,910.90",103.6
3/15/2023,"1,931.30",104.65
3/16/2023,"1,923.00",104.42
3/17/2023,"1,973.50",103.71
3/20/2023,"1,982.80",103.28
3/21/2023,"1,941.10",103.26
3/22/2023,"1,949.60",102.35
3/23/2023,"1,995.90",102.53
3/24/2023,"1,983.80",103.12
3/27/2023,"1,953.80",102.86
3/28/2023,"1,973.50",102.43
3/29/2023,"1,966.90",102.64
3/30/2023,"1,988.50",102.14
3/31/2023,"1,977.00",102.51
4/3/2023,"1,991.30",102.09
4/4/2023,"2,029.40",101.59
4/5/2023,"2,026.80",101.85
4/6/2023,"2,017.40",101.82
4/10/2023,"1,994.80",102.58
4/11/2023,"2,010.00",102.2
4/12/2023,"2,015.70",101.5
4/13/2023,"2,045.80",101.01
4/14/2023,"2,006.50",101.55
4/17/2023,"1,997.60",102.1
4/18/2023,"2,010.30",101.75
4/19/2023,"1,998.00",101.97
4/20/2023,"2,009.80",101.84
4/21/2023,"1,981.30",101.82
4/24/2023,"1,990.60",101.35
4/25/2023,"1,995.10",101.86
4/26/2023,"1,986.90",101.47
4/27/2023,"1,999.00",101.5
4/28/2023,"1,999.10",101.66
5/1/2023,"1,992.20",102.15
5/2/2023,"2,023.30",101.96
5/3/2023,"2,037.00",101.34
5/4/2023,"2,055.70",101.4
5/5/2023,"2,024.80",101.21
5/8/2023,"2,033.20",101.38
5/9/2023,"2,042.90",101.61
5/10/2023,"2,037.10",101.48
5/11/2023,"2,020.50",102.06
5/12/2023,"2,019.80",102.68
5/15/2023,"2,022.70",102.43
5/16/2023,"1,993.00",102.56
5/17/2023,"1,984.90",102.88
5/18/2023,"1,959.80",103.58
5/19/2023,"1,981.60",103.2
5/22/2023,"1,977.20",103.2
5/23/2023,"1,974.50",103.49
5/24/2023,"1,964.60",103.89
5/25/2023,"1,943.70",104.25
5/26/2023,"1,944.30",104.21
5/29/2023,"1,977.10",104.26
5/30/2023,"1,968.10",104.17
5/31/2023,"1,973.10",104.33
6/1/2023,"1,986.50",103.56
6/2/2023,"1,960.60",104.01
6/5/2023,"1,965.70",104
6/6/2023,"1,972.90",104.13
6/7/2023,"1,949.90",104.1
6/8/2023,"1,969.90",103.34
6/9/2023,"1,968.40",103.56
6/12/2023,"1,960.90",103.65
6/13/2023,"1,949.90",103.34
6/14/2023,"1,960.10",102.95
6/15/2023,"1,961.80",102.11
6/16/2023,"1,962.20",102.24
6/19/2023,"1,947.70",102.52
6/20/2023,"1,938.90",102.54
6/21/2023,"1,936.10",102.07
6/22/2023,"1,915.00",102.39
6/23/2023,"1,921.00",102.9
6/26/2023,"1,925.10",102.69
6/27/2023,"1,915.10",102.49
